radeg,raerr,decdeg,decerr,number_of_Obs,Johnson_V,Verr,Johnson_B,B_err,Sloan_g,gerr,Sloan_r,r_err,Sloan_i,i_err
302.012153,0.604,44.702495,0.95,2,14.883,0,15.631,0.102,NA,NA,NA,NA,NA,NA
302.012855,0.152,44.992133,1.37,2,17.184,-0,18.056,-0.299,17.698,-0,NA,NA,NA,NA
302.012888,0.419,43.596697,0.838,2,13.217,-0,13.928,-0.006,13.517,-0,13.108,-0,NA,NA
302.012912,1.06,45.224048,0.116,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302.012967,0.862,45.126526,0.122,2,14.465,0.017,15.244,0.021,NA,NA,NA,NA,NA,NA
302.01306,0.862,44.640975,0.507,3,10.741,0.055,10.952,0.076,10.779,-0,10.637,-0,10.677,0.158
302.013525,0.661,44.105591,0.641,3,10.337,0.117,12.197,0.033,11.318,-0,NA,NA,9.086,-0
302.013656,1.191,44.420993,0.327,3,14.839,0.042,15.482,0.016,15.131,-0,14.601,-0,NA,NA
302.014255,0.908,44.611171,0.698,2,14.687,0.006,15.212,0.045,14.901,-0,14.487,-0,NA,NA
302.014507,0.839,44.766612,1.098,4,15.516,0.026,16.337,0.084,15.89,-0,15.23,-0,NA,NA
302.014755,1.141,43.873183,0.413,2,14.519,0.05,15.364,0.036,14.887,-0,14.338,-0,NA,NA
302.014785,0.801,44.219474,0.897,2,14.577,0.073,15.581,0.085,NA,NA,NA,NA,13.989,-0
302.01492,0.782,45.363544,0.371,4,15.357,0.055,16.245,0.054,15.756,0.032,15.229,0.087,14.97,0.041
302.015638,0.728,45.294264,0.418,4,14.806,0.102,16.855,0.063,15.879,0.043,14.174,0.064,13.512,0.141
302.016031,0.897,44.195049,0.603,2,16.861,-0,18.691,-0.352,17.301,-0,15.731,-0,NA,NA
302.016284,0.78,44.570718,0.654,3,13.352,0.008,13.861,0.047,13.585,-0,13.175,-0,13.007,-0
302.016688,0.566,45.018514,0.71,4,15.548,0.094,16.567,0.05,16.036,0.038,15.317,0.042,15.014,0.096
302.017186,0.858,43.885223,0.691,2,15.539,-0,16.359,-0.043,15.891,-0,15.392,-0,15.006,-0
302.017553,1.226,44.929557,0.61,3,15.711,0.019,17.028,0.011,16.359,0,15.384,0.008,14.877,0.097
302.017654,0.53,43.680589,0.827,2,12.63,-0,13.356,-0.005,12.949,-0,12.504,-0,NA,NA
302.018015,0.4,43.927531,0.429,2,12.21,-0,12.647,-0.003,12.328,-0,12.14,-0,NA,NA
302.018048,0.653,44.89848,0.642,2,15.721,0.039,16.778,0.15,NA,NA,NA,NA,15.114,-0.084
302.018048,0.631,45.378092,0.377,4,14.49,0.115,16.942,0.099,15.746,0.072,13.713,0.065,12.658,0.06
302.018544,1.403,44.7218,0.877,3,15.737,0.106,17.48,0.055,16.735,0.181,14.965,0.044,14.106,-0
302.018951,0.65,44.043399,0.618,3,15.192,0.093,15.915,0.048,15.474,-0,14.904,-0,NA,NA
302.01943,0.373,44.088905,0.814,3,13.024,0.071,14.25,0.025,13.62,-0,12.72,-0,NA,NA
302.01956,0.451,45.340174,0.129,4,12.442,0.074,14.005,0.048,13.198,0.025,12.071,0.047,11.644,0.106
302.019573,0.352,45.060068,0.519,2,NA,NA,NA,NA,16.878,0.016,15.751,0.062,NA,NA
302.019835,0.79,44.653739,0.696,3,12.575,0,13.149,0.052,12.846,-0,12.397,-0,12.194,-0
302.020099,0.425,43.649256,0.49,2,10.855,-0,12.591,-0.003,11.792,-0,10.518,-0,9.992,-0
302.020126,0.782,44.534553,0.469,3,12.215,0.033,13.548,0.049,12.93,-0,11.834,-0,11.363,-0
302.020417,0.501,45.172976,0.564,4,14.659,0.099,15.478,0.048,15.031,0.012,14.505,0,14.28,0.022
302.020724,0.938,44.540865,0.477,4,13.259,0.043,13.883,0.059,13.578,-0,13.047,-0,NA,NA
302.02096,0.954,44.84735,0.983,3,14.897,0.036,15.707,0.215,15.262,0.028,14.656,0.079,14.44,-0
302.021052,0.771,44.293579,0.807,3,15.139,0.016,15.952,0.047,15.522,-0,14.913,-0,14.656,-0
302.021187,0.491,45.067041,0.469,4,14.768,0.101,16.957,0.08,15.852,0.03,14.186,0.063,13.382,0.07
302.021285,0.457,45.270436,0.361,4,13.422,0.05,14.347,0.039,13.862,0.005,13.21,0.052,13.001,0.005
302.022001,0.462,43.60401,0.687,2,14.933,0.018,15.835,0.041,15.377,-0,14.746,-0,14.629,-0
302.022054,1.479,44.773957,0.804,2,NA,NA,NA,NA,17.309,0.023,16.337,0.093,NA,NA
302.024068,0.822,44.487404,0.471,2,14.235,0.029,15.053,0.046,14.627,-0,13.953,-0,NA,NA
302.02409,0.6,44.265802,0.616,2,15.136,0.048,15.723,0.017,15.379,-0,14.965,-0,NA,NA
302.024461,0.789,44.174793,0.586,3,13.312,0.01,13.76,0.021,13.471,-0,13.197,-0,13.08,-0
302.024628,1.213,43.63383,1.201,2,15.956,0.077,16.856,0.048,NA,NA,NA,NA,NA,NA
302.024834,0.491,45.167185,0.302,4,12.871,0.052,13.836,0.033,13.323,0.025,12.696,0.044,12.526,0.046
302.025026,0.418,44.939886,0.818,4,14.446,0.058,15.238,0.158,14.813,0.035,14.271,0.056,14.06,0.069
302.026285,1.204,45.012898,0.445,3,16.402,-0,NA,NA,16.828,0.066,16.053,0.014,15.584,0.212
302.026363,0.427,43.515361,0.854,2,12.699,-0,14.277,-0.007,13.546,-0,12.404,-0,NA,NA
302.026998,0.78,44.199601,0.634,2,15.453,0.017,16.22,0.04,NA,NA,NA,NA,NA,NA
302.028581,0.645,44.66558,0.774,2,14.228,0.01,14.692,0.066,14.419,-0,13.99,-0,13.809,-0
302.028701,0.364,43.90217,0.415,2,10.956,0,11.778,-0.002,11.32,-0,10.789,-0,10.625,-0
302.029331,1.605,44.439431,0.773,2,15.075,-0,16.691,-0.056,15.925,0.054,14.453,0.026,NA,NA
302.029503,0.813,45.236241,0.721,4,14.678,0.057,15.661,0.119,15.004,0.025,14.48,0.112,14.108,0.028
302.030694,0.955,44.456121,0.425,2,14.78,0.021,15.39,0.014,15.08,-0,14.593,-0,14.329,-0
302.03114,0.484,44.956233,0.8,4,13.282,0.027,14.76,0.129,14.079,0.017,12.944,0.042,12.409,0.062
302.031606,0.727,44.734878,0.575,2,15.182,0.066,15.681,0.034,15.416,-0,14.963,-0,14.798,-0
302.031704,0.645,43.930057,0.84,2,15.38,0.07,16.358,0.011,15.848,-0,15.236,-0,15.018,-0
302.031861,0.725,45.197575,0.562,3,15.671,0.098,16.874,0.14,16.273,0.016,15.421,0.125,NA,NA
302.032149,0.892,44.568217,0.548,2,14.65,0.021,15.396,0.05,15.054,-0,14.392,-0,14.076,-0
302.032473,0.44,45.12194,0.229,4,12.665,0.057,14.598,0.062,13.638,0.037,12.131,0.043,11.445,0.046
302.032771,1.479,43.715011,1.078,2,15.392,-0,16.234,-0.034,15.738,-0,15.203,-0,NA,NA
302.032822,1.21,44.705816,0.52,3,15.304,0.012,15.933,0.05,15.684,0.068,15.002,0.075,14.672,-0
302.032839,0.918,44.613405,0.833,2,14.94,0.006,15.763,0.071,15.344,-0,14.622,-0,14.383,-0
302.033307,0.417,45.062464,0.388,4,14.49,0.051,16.254,0.097,15.344,0.028,14.038,0.043,13.407,0.057
302.033853,0.376,43.77617,0.544,2,10.891,0.088,12.003,-0.002,11.432,-0,10.561,-0,10.276,-0
302.034032,0.914,44.595673,0.531,3,12.376,0.015,12.778,0.056,12.541,-0,12.236,-0,12.083,-0
302.034608,0.761,44.394817,0.547,3,12.646,0.047,14.179,0.026,13.464,-0,12.23,-0,NA,NA
302.035028,1.132,44.67277,0.966,3,15.118,0.028,15.693,0.051,15.375,0.021,14.854,0.017,NA,NA
302.035137,0.936,44.728435,0.758,2,14.187,0.028,14.933,0.038,14.564,-0,13.905,-0,13.628,-0
302.035225,0.744,44.214289,0.781,2,14.031,0.006,14.491,0.029,14.205,-0,13.839,-0,NA,NA
302.035571,0.935,44.552666,0.458,2,15.538,0.017,16.333,0.068,15.852,-0,15.282,-0,NA,NA
302.036016,0.715,44.84138,0.783,2,15.445,0.083,17.574,0.3,16.483,-0,14.869,-0,14.007,-0
302.036283,1.715,44.851053,0.293,2,15.177,-0,16.513,0.188,NA,NA,NA,NA,NA,NA
302.036598,0.312,43.560127,0.611,2,12.27,-0,12.779,-0.003,12.443,-0,12.243,-0,NA,NA
302.036955,1.16,43.784183,0.463,2,14.726,0.018,15.832,0,15.272,-0,14.495,-0,NA,NA
302.037142,1.148,44.489352,0.637,3,15.239,0.018,15.972,0.054,15.592,0.03,14.983,0.021,NA,NA
302.037216,0.701,44.380365,0.575,3,13.126,0.015,13.878,0.012,13.466,-0,12.912,-0,NA,NA
302.037356,0.884,45.037466,0.98,4,15.915,0.064,17.104,0.116,16.392,0.033,15.797,0.053,15.547,-0
302.03809,0.33,44.960992,0.352,4,14.179,0.066,14.89,0.049,14.494,0.024,14.083,0.076,13.923,0.018
302.038094,1.177,43.734293,0.407,2,15.097,0.008,15.941,0.023,15.463,-0,14.858,-0,NA,NA
302.038486,1.339,43.974588,0.836,2,16.084,0.008,16.95,0.049,16.571,-0,15.814,-0,NA,NA
302.03871,0.694,45.312479,0.592,2,15.063,0.212,16.115,0.06,15.549,0.03,14.75,0.058,14.436,-0
302.039736,1.059,44.69958,0.776,3,12.982,0.027,14.052,0.043,13.571,-0,12.593,-0,NA,NA
302.040008,0.516,45.133975,0.758,4,15.296,0.098,16.23,0.12,15.723,0.138,15.132,0.182,NA,NA
302.040083,0.912,43.861996,0.957,2,15.414,0.032,16.388,0.097,NA,NA,NA,NA,NA,NA
302.040271,0.58,45.105323,0.247,4,13.83,0.009,14.665,0.062,14.19,0,13.646,0.066,13.523,0.046
302.040517,0.612,45.379381,0.69,3,15.259,-0,17.336,-0,16.358,0.068,14.734,0.057,13.912,0.011
302.041032,0.379,45.320726,0.287,3,14.106,0.028,14.865,0.026,14.422,0.018,13.962,0.049,13.764,0.006
302.042621,0.755,44.330027,0.617,2,14.329,0.011,15.038,0.03,14.612,0.049,14.233,0.162,NA,NA
302.0433,0.377,44.858106,0.764,2,13.315,0.034,14.266,0.202,13.759,-0,13.062,-0,NA,NA
302.04333,0.877,43.821808,1.08,2,15.462,0.055,16.481,0.037,15.915,-0,15.216,-0,15.271,-0
302.044428,0.962,44.641831,1.037,3,15.844,0.028,16.857,0.037,16.366,-0.035,15.395,-0,15.25,-0
302.04458,1.288,43.652937,0.618,2,13.506,0,14.097,0.006,13.717,-0,13.393,-0,NA,NA
302.045897,0.282,43.752012,0.848,2,14.845,0.167,15.623,0.112,NA,NA,NA,NA,NA,NA
302.046479,0.696,45.063332,0.328,4,14.648,0.047,15.485,0.083,15.023,0.025,14.531,0.049,14.319,0.057
302.046733,0.718,44.538451,1.067,2,16.136,0.016,17.12,0.058,NA,NA,NA,NA,NA,NA
302.046751,1.11,44.7373,0.771,3,15.199,0,15.827,0.109,15.469,0.074,14.88,0.072,NA,NA
302.046764,0.713,44.576383,0.415,2,14.712,0.033,15.387,0.015,15.049,-0,14.503,-0,NA,NA
302.046812,1.261,44.712151,0.644,2,15.295,0.058,15.951,0.056,15.722,-0,15.104,-0,NA,NA
302.047483,0.994,43.922238,0.586,2,13.432,-0,13.897,-0.006,13.578,-0,13.298,-0,13.134,-0
302.048893,0.573,45.243625,0.366,4,14.821,0.033,15.835,0.048,15.31,0.023,14.561,0.037,14.227,0.029
302.049281,0.538,44.971234,0.701,3,15.979,-0,17.073,-0,16.515,0.014,15.817,0.052,15.354,-0
302.049597,1.341,45.202772,0.673,2,16.257,-0,17.651,-0.142,16.725,-0,15.993,-0,15.455,-0
302.049737,0.728,44.989048,0.718,4,15.395,-0,17.166,-0,16.211,-0,14.843,-0,14.083,0.083
302.050368,0.924,45.359272,0.585,4,14.538,0.349,15.845,0.031,15.107,0.019,14.09,0.186,13.44,0.024
302.05076,0.393,45.086838,0.413,4,14.356,0.061,15.485,0.027,14.904,0.016,14.134,0.046,13.811,0.058
302.050762,0.837,44.567821,0.965,2,15.86,0.04,16.653,0.099,NA,NA,NA,NA,NA,NA
302.051178,0.768,44.887724,0.741,2,15.327,0.043,16.363,0.18,15.766,-0,15.071,-0,NA,NA
302.051199,0.832,44.932704,0.809,3,15.861,0.035,17.716,0.387,NA,NA,NA,NA,14.685,0.026
302.051282,0.446,44.915181,0.921,2,14.489,0.041,15.284,0.201,14.851,0.042,14.309,0.017,13.998,0.036
302.051361,0.595,44.950462,0.701,4,14.185,0.05,14.996,0.135,14.573,0.053,14.036,0.044,13.801,0.031
302.052178,0.219,44.275195,0.718,2,16.851,0.091,17.57,0.131,NA,NA,NA,NA,NA,NA
302.053131,0.509,44.964657,0.537,5,13.158,0.049,13.988,0.129,13.542,0.033,13.007,0.067,12.763,0.056
302.053148,0.732,44.340024,0.679,2,13.497,0.017,14.313,0.038,13.881,-0,13.266,-0,NA,NA
302.053298,0.402,45.168584,0.832,2,15.439,0.139,16.717,0.068,16.117,0.008,15.143,0.04,NA,NA
302.053302,0.871,44.265051,0.54,3,12.548,0.014,13.142,0.033,12.797,-0,12.388,-0,NA,NA
302.05347,1.446,44.748534,0.696,3,16.246,0.145,16.992,0.059,16.609,-0,16,-0,NA,NA
302.054038,0.304,43.940213,0.426,2,16.411,0.21,17.393,0.081,NA,NA,NA,NA,NA,NA
302.054556,1.113,43.611455,0.675,2,14.234,0.352,16.193,0.042,15.259,-0,13.44,-0,NA,NA
302.055011,0.709,44.350247,0.61,2,15.167,0.008,16.012,0.026,15.529,0.029,15.028,0.197,14.594,-0
302.055599,1.215,44.492263,0.58,2,14.852,-0,17.057,-0.086,16.081,-0,14.046,-0,13.005,-0
302.055758,0.879,44.03922,1.478,2,16.028,0.064,17.151,0.008,16.49,-0,15.787,-0,NA,NA
302.05577,1.094,44.216822,0.579,4,12.877,0.055,13.151,0.033,12.911,-0,12.802,-0,NA,NA
302.056518,1.11,44.644358,0.841,3,16.357,0.145,17.227,0.049,16.852,-0,15.79,-0,NA,NA
302.056607,0.511,43.60444,1.572,2,16.022,-0,17.419,-0.09,16.7,-0,15.771,-0,15.584,-0
302.056683,0.77,43.967406,0.426,2,14.741,0.021,15.443,0.037,15.075,-0,14.538,-0,NA,NA
302.057373,0.704,44.857699,0.853,2,15.054,-0,16.804,0.093,NA,NA,NA,NA,NA,NA
302.058256,0.539,45.100615,0.27,4,13.716,0.055,14.499,0.05,14.072,0.025,13.579,0.064,13.415,0.037
302.05875,0.492,45.043332,0.34,4,12.945,0.048,13.761,0.051,13.334,0.025,12.832,0.042,12.57,0.077
302.059389,1.448,45.001701,0.611,3,NA,NA,NA,NA,17.489,-0,15.885,-0,15.046,0.074
302.06019,0.548,44.481191,1.21,2,16.569,-0,17.31,-0,16.598,-0.038,NA,NA,NA,NA
302.060782,0.906,44.631411,0.626,2,14.01,0.017,14.552,0.054,14.291,-0,13.808,-0,13.607,-0
302.060997,1.353,45.336354,0.383,3,15.308,-0,16.32,-0,15.755,-0,15.156,0.026,14.72,-0.055
302.061186,0.362,43.736308,0.586,2,11.828,-0,13.174,-0.004,12.514,-0,11.574,-0,NA,NA
302.061287,0.788,45.336396,0.263,2,15.296,0.042,16.199,0.011,15.744,0.023,14.993,-0,NA,NA
302.061954,0.904,45.348389,0.624,4,15.172,0.087,16.419,0.034,15.843,0.026,14.704,0.035,NA,NA
302.062213,0.949,44.926179,0.942,2,15.519,-0,16.648,-0,16.071,0.034,15.377,0.074,NA,NA
302.062435,0.451,44.134616,0.687,3,11.582,0.011,11.811,0.037,11.586,-0,11.536,-0,NA,NA
302.062766,1.037,43.896261,0.767,2,16.048,0.143,17.228,0.019,NA,NA,NA,NA,NA,NA
302.062892,0.864,44.72271,0.736,2,14.731,0.022,15.31,0.014,15.012,-0,14.446,-0,NA,NA
302.063528,1.403,44.57061,0.858,2,15.93,0.01,17.314,0.059,NA,NA,NA,NA,NA,NA
302.063646,1.054,44.763719,1.064,3,12.678,0.011,13.196,0.063,12.933,-0,12.482,-0,NA,NA
302.064119,1.174,44.616267,1.185,2,15.103,0.045,16.128,0.093,15.667,-0,14.874,-0,14.413,-0
302.064564,0.512,45.013173,0.29,4,14.243,0.048,15.992,0.116,15.128,0.03,13.775,0.044,13.157,0.024
302.064974,0.654,44.459002,0.44,2,15.362,0.059,16.08,0.079,15.725,-0,15.129,-0,14.802,-0
302.065057,0.883,44.33212,0.486,2,13.54,0.01,14.148,0.039,13.792,-0,13.362,-0,13.173,-0
302.065523,0.373,43.553053,0.595,2,11.644,-0,12.096,-0.002,11.767,-0,11.608,-0,NA,NA
302.066278,1.65,44.409144,0.433,3,16.077,0.074,16.815,0.107,NA,NA,NA,NA,NA,NA
302.066422,0.695,45.286359,0.399,4,15.091,0.211,17.62,0.087,16.312,0.077,14.228,0.062,13.093,0.165
302.066707,1.277,44.519897,0.772,2,14.582,-0,16.836,-0.078,15.807,-0,13.708,-0,12.444,-0
302.066965,0.841,45.069304,0.775,3,15.538,0.015,16.804,0,16.126,-0,15.128,-0,NA,NA
302.067129,0.802,44.606294,0.396,2,16.874,0.036,17.86,0.046,NA,NA,NA,NA,NA,NA
302.068389,1.022,44.067163,0.825,2,14.587,0.118,15.685,0.02,15.075,0.008,14.285,0.006,NA,NA
302.068442,0.391,45.075459,0.396,4,14.211,0.047,14.987,0.066,14.549,0.032,14.071,0.064,13.88,0.033
302.068536,1.194,45.254457,0.687,3,16.103,0.126,18.776,0.417,17.335,-0,15.464,0.091,14.692,-0
302.068567,0.723,44.883105,0.907,2,15.004,0.068,16.059,0.098,15.473,-0,14.682,-0,NA,NA
302.068807,0.669,43.921474,0.264,2,14.72,0.061,15.338,0.008,14.953,-0,14.525,-0,14.377,-0
302.069452,0.98,44.215701,0.634,2,15.315,0.032,16.299,0.017,15.732,-0,15.001,-0,14.685,-0
302.06948,0.742,44.91229,0.946,3,15.925,0.051,16.898,0.299,16.534,-0,15.724,-0,15.37,-0
302.071083,0.876,44.548994,0.826,2,15.609,0.1,16.297,0.038,15.945,-0,15.373,-0,NA,NA
302.071545,0.762,44.28285,0.686,2,15.168,0.049,15.94,0.045,15.549,-0,14.929,-0,NA,NA
302.071559,0.832,44.420722,0.449,3,10.824,0.064,12.041,0.035,11.427,-0,10.461,-0,10.17,-0
302.071787,0.531,43.611421,0.612,2,15.666,0.218,16.827,0,16.167,-0,15.155,-0,NA,NA
302.072093,0.743,45.269135,0.321,4,13.747,0.146,16.011,0.06,14.892,0.061,13.038,0.105,12.172,0.13
302.073022,0.872,45.135509,0.251,3,NA,NA,NA,NA,17.093,-0.062,15.41,-0,14.446,0.078
302.073133,1.003,43.677741,1.037,2,15.013,0.023,15.721,0,NA,NA,NA,NA,NA,NA
302.073905,0.714,45.19366,0.533,4,14.829,0.023,15.882,0.094,15.318,0.041,14.611,0.043,14.286,0.097
302.074429,0.707,45.099094,0.392,4,14.392,0.1,15.435,0.039,14.884,0.014,14.163,0.097,13.904,0
302.075729,0.506,44.938226,0.794,5,12.568,0.039,13.967,0.127,13.273,0.028,12.252,0.049,11.791,0.042
302.075867,0.724,44.90565,0.439,2,14.008,0.033,14.956,0.2,NA,NA,NA,NA,13.471,0.014
302.075867,0.756,45.369588,0.605,3,14.973,0.067,16.161,0.031,15.534,0.017,14.662,0,14.391,0.14
302.075971,0.85,44.889877,0.537,2,15.323,0.01,16.088,0.237,NA,NA,NA,NA,NA,NA
302.075971,1.052,43.834856,0.723,2,14.772,0.038,15.407,0.027,15.011,-0,14.563,-0,NA,NA
302.076118,0.387,43.54517,0.59,2,11.474,-0,12.989,-0.004,12.261,-0,11.206,-0,10.843,-0
302.076404,0.452,44.951535,0.734,5,10.986,0.034,12.25,0.132,11.616,0.034,10.709,0.04,10.365,0.112
302.076416,0.715,44.201934,0.726,2,14.664,0.018,15.429,0.022,NA,NA,NA,NA,NA,NA
302.0772,0.898,44.529637,0.543,3,9.985,-0,10.852,0.044,10.408,-0,NA,NA,9.387,-0
302.077356,0.722,44.913324,0.712,2,15.449,0.015,16.67,0.008,15.95,0.023,15.198,0.017,14.796,0.061
302.077418,0.604,44.376828,0.918,3,14.968,0.06,15.851,0.069,15.415,-0,14.671,-0,NA,NA
302.077761,0.861,44.25414,0.614,3,12.677,0.058,13.172,0.027,12.826,0.042,12.773,0.381,12.311,0.04
302.077788,0.868,45.374668,0.368,3,NA,NA,NA,NA,NA,NA,14.462,-0,13.582,0.03
302.078235,0.722,44.191193,0.782,3,14.438,0.057,15.181,0.037,14.761,-0,14.193,-0,NA,NA
302.078439,1.443,44.914216,0.64,2,15.432,-0,16.141,-0.058,NA,NA,15.164,-0,NA,NA
302.078556,0.577,43.687289,1.061,2,16.891,-0,18.082,-0,17.32,0.044,16.487,0.028,16.273,-0
302.078602,0.56,43.850597,0.547,2,14.059,0.102,14.65,0.006,14.263,-0,13.857,-0,NA,NA
302.07914,0.328,44.732116,1.102,2,15.58,0.051,16.145,0.055,NA,NA,NA,NA,NA,NA
302.080377,0.346,45.075008,0.341,4,12.899,0.081,15.097,0.061,14.005,0.041,12.27,0.046,11.386,0.063
302.08042,1.074,43.800531,0.707,2,15.681,0.049,16.389,0.084,NA,NA,NA,NA,NA,NA
302.081429,0.333,45.003045,0.307,4,13.402,0.046,14.251,0.044,13.788,0.025,13.26,0.058,13.084,0.029
302.081486,0.859,45.028124,1.598,2,16.214,-0,17.225,0.318,16.761,-0,15.776,-0,NA,NA
302.081636,0.801,44.339488,0.695,3,13.294,0.025,13.915,0.023,13.546,-0,13.082,-0,NA,NA
302.081675,0.958,43.910168,0.455,3,11.701,0.068,13.055,0.026,12.358,-0,11.402,-0,NA,NA
302.08203,1.327,45.082938,0.611,3,15.364,0.072,16.746,0.112,16.022,-0,14.952,-0,NA,NA
302.082427,0.376,45.383715,0.098,3,10.931,0.059,11.567,0.046,11.181,0.021,10.845,0.054,10.726,0.038
302.082899,0.786,44.673826,0.891,2,15.639,0.023,16.265,0.031,15.954,-0,15.372,-0,15.136,-0
302.083231,1.023,45.150393,0.316,4,14.962,0.047,15.871,0.039,15.379,0.011,14.781,0.068,14.416,-0
302.083265,0.417,45.059881,0.251,4,11.089,0.044,11.317,0.045,11.109,0.038,11.211,0.053,11.292,0.065
302.083633,0.847,44.276895,0.528,3,12.415,0.063,13.697,0.017,13.06,-0,12.046,-0,NA,NA
302.083748,0.567,44.924237,0.814,5,12.479,0.024,13.274,0.18,12.845,0.054,12.323,0.033,12.102,0.013
302.083825,0.528,45.258792,0.251,4,13.505,0.037,14.431,0.043,13.931,0.014,13.341,0.063,13.183,0.013
302.08424,0.717,44.069512,0.942,2,15.823,0.011,16.691,0.096,16.227,-0,15.633,-0,NA,NA
302.085429,1.224,44.197235,0.828,2,15.558,-0,16.749,-0,16.182,0.008,15.104,0.033,14.602,-0
302.086749,0.8,44.445753,0.409,2,14.505,0.034,15.35,0.06,14.887,-0,14.266,-0,NA,NA
302.086778,0.477,45.173763,0.413,3,15.274,0.012,16.364,0.061,15.817,0.018,15.049,0.069,14.727,0.048
302.087594,0.92,44.374542,0.54,2,13.587,0.006,14.237,0.056,13.913,-0,13.403,-0,NA,NA
302.088166,0.315,44.98815,0.815,2,NA,NA,NA,NA,NA,NA,NA,NA,14.775,0.095
302.088198,0.99,44.261895,0.961,3,14.796,0.079,15.693,0.017,15.194,0.017,14.45,0.006,NA,NA
302.088404,1.086,44.414496,0.869,2,16.055,0.008,16.958,0.103,16.471,-0,15.689,-0,15.372,-0
302.089018,1.431,45.204284,0.965,2,16.399,0.068,17.607,0.115,NA,NA,NA,NA,NA,NA
302.089642,0.313,44.934406,0.488,4,13.444,0.046,15.148,0.058,14.29,0.014,13.045,0.038,12.468,0.068
302.091066,0.509,45.005845,0.641,5,13.46,0.053,14.43,0.054,13.906,0.025,13.294,0.043,13.016,0.077
302.092615,0.489,44.578318,0.991,2,15.014,0.006,15.529,0.08,NA,NA,NA,NA,NA,NA
302.093174,0.587,43.643144,0.716,2,13.568,-0,14.256,-0.008,13.86,-0,13.417,-0,NA,NA
302.094382,0.966,44.75916,0.947,2,13.456,0.023,14.57,0.047,14.131,-0,13.038,-0,12.569,-0
302.09443,0.794,44.691966,0.948,3,14.961,0.136,16.663,0.017,15.929,-0,14.343,-0,13.611,-0
302.094587,0.863,44.282581,0.536,3,14.815,0.133,15.354,0.049,14.986,-0,14.57,-0,NA,NA
302.094757,0.589,44.920549,0.565,3,10.134,0.143,12.083,0.172,11.078,-0,NA,NA,8.533,-0
302.09484,0.478,44.041328,0.908,2,12.97,-0,13.538,-0.005,13.17,-0,12.857,-0,NA,NA
302.095506,0.669,44.119147,1.003,2,15.896,0.01,16.82,0.112,NA,NA,NA,NA,NA,NA
302.095887,0.803,45.18217,0.379,4,14.544,0.034,15.786,0.046,15.171,0.023,14.256,0.028,13.865,0.079
302.096139,1.297,44.460904,0.795,3,14.894,-0,15.751,-0,15.329,-0.014,14.573,-0,14.311,-0
302.096336,0.837,45.265939,0.442,2,NA,NA,NA,NA,17.253,0.022,15.816,0.058,15.17,-0
302.09678,0.51,45.258162,0.41,4,15.336,0.058,16.275,0.016,15.821,0.029,15.098,0.038,14.843,-0
302.097159,0.899,44.426372,0.913,2,16.407,0.089,17.045,0.191,16.784,-0,16.027,-0,NA,NA
302.097481,0.445,43.585691,0.708,2,13.36,-0,13.971,-0.006,13.607,-0,13.245,-0,NA,NA
302.097641,0.824,44.06987,1.773,2,14.218,0.029,14.662,0.086,NA,NA,NA,NA,NA,NA
302.097826,0.91,44.008638,0.974,2,15.932,0.023,16.711,0.023,16.304,-0,15.737,-0,NA,NA
302.097979,1.097,44.519047,0.419,2,15.133,0.01,16.135,0.053,15.586,-0,14.769,-0,NA,NA
302.098648,0.728,44.33737,0.552,2,14.013,0.034,14.781,0.034,14.382,-0,13.75,-0,NA,NA
302.099063,0.697,44.482371,0.54,2,15.132,0.019,15.779,0.01,15.404,-0,14.858,-0,NA,NA
302.099271,0.499,44.99392,0.311,5,10.121,-0,10.42,0.045,NA,NA,NA,NA,10.218,-0
302.099676,0.452,44.249875,0.543,2,10.166,0.069,11.055,-0.001,10.674,-0,NA,NA,9.713,-0
302.100042,0.836,44.358499,0.758,2,15.353,0.03,16.082,0,15.673,-0,15.143,-0,NA,NA
302.100219,0.647,45.225349,0.979,2,NA,NA,NA,NA,17.869,-0,16.793,-0,16.004,-0.188
302.100233,1.26,44.595399,0.59,2,14.991,0.025,15.525,0.026,15.238,-0,14.774,-0,14.507,-0
302.100334,0.977,44.650144,0.636,2,15.077,0.067,15.7,0.044,15.369,-0,14.821,-0,NA,NA
302.101181,0.429,45.13126,0.395,4,13.835,0.05,14.686,0.029,14.243,0.035,13.72,0.069,13.529,0.02
302.101349,1.043,44.717094,0.831,2,15.127,0,15.733,0.098,15.43,-0,14.886,-0,NA,NA
302.102367,0.525,45.062368,0.609,2,15.9,-0,16.754,-0.07,16.328,0.011,15.6,0.026,15.013,-0
302.102563,0.949,44.508974,0.549,2,15.023,0.04,15.716,0.085,15.383,-0,14.813,-0,14.534,-0
302.10274,0.93,44.193691,1.184,2,14.777,0.16,15.866,0.234,15.526,-0,14.596,-0,NA,NA
302.102781,1.212,44.489562,0.644,2,13.999,0.042,14.928,0.047,14.502,-0,13.677,-0,NA,NA
302.102844,0.435,45.124543,0.256,4,12.724,0.047,14.329,0.066,13.563,0.029,12.233,0.039,11.604,0.064
302.103149,1.061,44.39439,0.263,2,15.655,0.072,16.727,0.019,NA,NA,NA,NA,NA,NA
302.103224,0.736,43.940347,0.485,2,13.942,0.099,15.028,0.03,14.438,-0,13.578,-0,NA,NA
302.103917,0.759,45.285518,0.744,3,14.652,0.049,15.647,0.103,15.067,0.033,14.403,0.038,14.087,0.064
